date,NVDA,MSFT,AVGO,TSM,TSLA,AMZN
2024-04-23,0,0,0,0,0,0
2024-04-24,0,0,0,0,0,0
2024-04-25,0,0,0,0,0,0
2024-04-26,0,0,0,0,0,0
2024-04-29,0,0,0,0,0,0
2024-04-30,0,0,0,0,0,0
2024-05-01,0,0,0,0,0,0
2024-05-02,0,0,0,0,0,0
2024-05-03,0,0,0,0,0,0
2024-05-06,0,0,0,0,0,0
2024-05-07,0,0,0,0,0,0
2024-05-08,0,0,0,0,0,0
2024-05-09,0,0,0,0,0,0
2024-05-10,0,0,0,0,0,0
2024-05-13,0,0,0,0,0,0
2024-05-14,0,0,0,0,0,0
2024-05-15,0,0,55,0,0,0
2024-05-16,0,0,55,0,0,0
2024-05-17,0,0,55,0,0,0
2024-05-20,0,0,55,0,0,0
2024-05-21,0,0,55,0,0,0
2024-05-22,0,0,55,0,0,0
2024-05-23,75,0,55,0,0,0
2024-05-24,75,0,55,0,0,0
2024-05-28,75,0,55,0,0,0
2024-05-29,75,0,55,0,0,0
2024-05-30,75,0,55,0,0,0
2024-05-31,75,0,0,0,0,0
2024-06-03,75,0,0,0,0,0
2024-06-04,75,0,0,0,0,0
2024-06-05,75,0,0,49,0,0
2024-06-06,75,0,0,49,0,0
2024-06-07,75,0,0,49,0,0
2024-06-10,75,0,0,49,0,0
2024-06-11,75,0,55,49,0,0
2024-06-12,75,26,55,49,0,0
2024-06-13,75,26,55,49,0,0
2024-06-14,75,26,55,49,0,0
2024-06-17,75,26,55,49,0,0
2024-06-18,75,26,55,49,0,0
2024-06-20,75,26,55,49,0,0
2024-06-21,75,26,55,49,0,0
2024-06-24,75,26,0,49,0,0
2024-06-25,75,26,0,49,0,0
2024-06-26,75,26,0,49,0,52
2024-06-27,75,26,0,49,0,52
2024-06-28,75,26,0,49,0,52
2024-07-01,75,26,0,49,38,52
2024-07-02,75,26,0,49,38,52
2024-07-03,75,26,0,49,38,52
2024-07-05,75,26,0,49,38,52
2024-07-08,75,26,0,49,38,52
2024-07-09,75,26,0,49,38,52
2024-07-10,75,26,0,49,38,52
2024-07-11,75,26,0,49,38,52
2024-07-12,75,26,0,49,38,52
2024-07-15,75,26,0,49,38,52
2024-07-16,75,26,0,49,38,52
2024-07-17,0,0,0,0,38,52
2024-07-18,0,0,0,0,38,0
2024-07-19,0,0,0,0,38,0
2024-07-22,0,0,0,0,38,0
2024-07-23,0,0,0,0,38,0
2024-07-24,0,0,0,0,0,0
2024-07-25,0,0,0,0,0,0
2024-07-26,0,0,0,0,0,0
2024-07-29,0,0,0,0,0,0
2024-07-30,0,0,0,0,0,0
2024-07-31,0,0,0,0,0,0
2024-08-01,0,0,0,0,0,0
2024-08-02,0,0,0,0,0,0
2024-08-05,0,0,0,0,0,0
2024-08-06,0,0,0,0,0,0
2024-08-07,0,0,0,0,0,0
2024-08-08,0,0,0,0,0,0
2024-08-09,0,0,0,0,0,0
2024-08-12,0,0,0,0,0,0
2024-08-13,0,0,0,0,0,0
2024-08-14,0,0,0,0,0,0
2024-08-15,0,0,0,0,0,0
2024-08-16,0,0,0,0,0,0
2024-08-19,0,0,0,0,0,0
2024-08-20,0,0,0,0,0,0
2024-08-21,0,0,0,0,0,0
2024-08-22,0,0,0,0,0,0
2024-08-23,0,0,0,0,0,0
2024-08-26,0,0,0,0,0,0
2024-08-27,0,0,0,0,0,0
2024-08-28,0,0,0,0,0,0
2024-08-29,0,0,0,0,0,0
2024-08-30,0,0,0,0,0,0
2024-09-03,0,0,0,0,0,0
2024-09-04,0,0,0,0,0,0
2024-09-05,0,0,0,0,0,0
2024-09-06,0,0,0,0,0,0
2024-09-09,0,0,0,0,0,0
2024-09-10,0,0,0,0,0,0
2024-09-11,0,0,0,0,0,0
2024-09-12,0,0,0,0,0,0
2024-09-13,0,0,0,0,0,0
2024-09-16,0,0,0,0,0,0
2024-09-17,0,0,0,0,0,0
2024-09-18,0,0,0,0,0,0
2024-09-19,0,0,0,0,0,0
2024-09-20,0,0,0,0,0,0
2024-09-23,0,0,0,0,0,0
2024-09-24,0,0,0,0,0,0
2024-09-25,0,0,0,0,0,0
2024-09-26,0,0,45,0,0,0
2024-09-27,0,0,45,0,0,0
2024-09-30,0,0,45,0,0,0
2024-10-01,0,0,45,0,0,0
2024-10-02,0,0,45,0,0,0
2024-10-03,0,0,45,0,0,0
2024-10-04,0,0,45,0,0,0
2024-10-07,0,0,45,0,0,0
2024-10-08,59,0,45,0,0,0
2024-10-09,59,0,45,0,0,0
2024-10-10,59,0,45,0,0,0
2024-10-11,59,0,45,42,0,0
2024-10-14,59,0,45,42,0,0
2024-10-15,59,0,45,42,0,0
2024-10-16,59,0,45,42,0,0
2024-10-17,59,0,45,42,0,0
2024-10-18,59,0,45,42,0,0
2024-10-21,59,0,45,42,0,0
2024-10-22,59,0,45,42,0,0
2024-10-23,59,0,45,42,0,0
2024-10-24,59,0,45,42,0,0
2024-10-25,59,0,45,42,29,0
2024-10-28,59,0,45,42,29,0
2024-10-29,59,0,45,42,29,0
2024-10-30,59,0,45,42,29,0
2024-10-31,59,0,45,42,29,0
2024-11-01,59,0,45,42,29,41
2024-11-04,59,0,0,42,29,41
2024-11-05,59,0,0,42,29,41
2024-11-06,59,0,0,42,29,41
2024-11-07,59,0,0,42,29,41
2024-11-08,59,0,0,42,29,41
2024-11-11,59,0,0,42,29,41
2024-11-12,59,0,0,42,29,41
2024-11-13,59,0,0,42,29,41
2024-11-14,59,0,0,42,29,41
2024-11-15,59,0,0,42,29,41
2024-11-18,59,0,0,0,29,41
2024-11-19,59,0,0,0,29,41
2024-11-20,59,0,0,0,29,41
2024-11-21,59,0,0,0,29,41
2024-11-22,59,0,0,0,29,0
2024-11-25,59,0,0,0,29,0
2024-11-26,59,0,0,0,29,0
2024-11-27,59,0,0,0,29,0
2024-11-29,59,0,0,0,29,0
2024-12-02,59,0,0,0,29,0
2024-12-03,59,0,0,0,29,0
2024-12-04,59,0,0,0,29,37
2024-12-05,59,24,0,0,29,37
2024-12-06,59,24,0,0,29,37
2024-12-09,59,24,0,0,29,37
2024-12-10,0,24,0,0,29,37
2024-12-11,0,24,0,0,29,37
2024-12-12,0,24,0,0,29,37
2024-12-13,0,24,37,0,29,37
2024-12-16,0,24,37,0,29,37
2024-12-17,0,24,37,0,29,37
2024-12-18,0,24,37,0,29,37
2024-12-19,0,24,0,0,29,37
2024-12-20,0,24,0,0,29,37
2024-12-23,0,24,0,0,29,37
2024-12-24,0,24,0,0,29,37
2024-12-26,0,24,0,0,29,37
2024-12-27,0,0,0,0,29,37
2024-12-30,0,0,0,0,29,37
2024-12-31,0,0,0,0,0,37
2025-01-02,0,0,0,0,0,37
2025-01-03,0,0,0,0,0,37
2025-01-06,0,0,0,37,0,37
2025-01-07,0,0,0,37,0,37
2025-01-08,0,0,0,37,0,37
2025-01-10,0,0,0,37,0,37
2025-01-13,0,0,0,37,0,37
2025-01-14,0,0,0,37,0,37
2025-01-15,0,0,0,37,0,37
2025-01-16,0,0,0,37,0,37
2025-01-17,0,0,0,37,0,37
2025-01-21,0,0,0,37,0,37
2025-01-22,0,0,0,37,0,37
2025-01-23,0,0,0,37,0,37
2025-01-24,0,0,0,37,0,37
2025-01-27,0,0,0,0,0,37
2025-01-28,0,0,0,0,0,37
2025-01-29,0,0,0,0,0,37
2025-01-30,0,0,0,0,0,37
2025-01-31,0,0,0,0,0,37
2025-02-03,0,0,0,0,0,37
2025-02-04,0,0,0,0,0,37
2025-02-05,0,0,0,0,0,37
2025-02-06,0,0,0,0,0,37
2025-02-07,0,0,0,0,0,37
2025-02-10,0,0,0,0,0,37
2025-02-11,0,0,0,0,0,37
2025-02-12,0,0,0,0,0,37
2025-02-13,0,0,0,0,0,37
2025-02-14,0,0,0,0,0,37
2025-02-18,0,0,0,0,0,0
2025-02-19,0,0,0,0,0,0
2025-02-20,0,0,0,0,0,0
2025-02-21,0,0,0,0,0,0
2025-02-24,0,0,0,0,0,0
2025-02-25,0,0,0,0,0,0
2025-02-26,0,0,0,0,0,0
2025-02-27,0,0,0,0,0,0
2025-02-28,0,0,0,0,0,0
2025-03-03,0,0,0,0,0,0
2025-03-04,0,0,0,0,0,0
2025-03-05,0,0,0,0,0,0
2025-03-06,0,0,0,0,0,0
2025-03-07,0,0,0,0,0,0
2025-03-10,0,0,0,0,0,0
2025-03-11,0,0,0,0,0,0
2025-03-12,0,0,0,0,0,0
2025-03-13,0,0,0,0,0,0
2025-03-14,0,0,0,0,0,0
2025-03-17,0,0,0,0,0,0
2025-03-18,0,0,0,0,0,0
2025-03-19,0,0,0,0,0,0
2025-03-20,0,0,0,0,0,0
2025-03-21,0,0,0,0,0,0
2025-03-24,0,0,0,0,0,0
2025-03-25,0,0,0,0,0,0
2025-03-26,0,0,0,0,0,0
2025-03-27,0,0,0,0,0,0
2025-03-28,0,0,0,0,0,0
2025-03-31,0,0,0,0,0,0
2025-04-01,0,0,0,0,0,0
2025-04-02,0,0,0,0,0,0
2025-04-03,0,0,0,0,0,0
2025-04-04,0,0,0,0,0,0
2025-04-07,0,0,0,0,0,0
2025-04-08,0,0,0,0,0,0
2025-04-09,0,0,0,0,0,0
2025-04-10,0,0,0,0,0,0
2025-04-11,0,0,0,0,0,0
2025-04-14,0,0,0,0,0,0
2025-04-15,0,0,0,0,0,0
2025-04-16,0,0,0,0,0,0
2025-04-17,0,0,0,0,0,0
2025-04-21,0,0,0,0,0,0
2025-04-22,0,0,0,0,0,0
2025-04-23,0,0,0,0,0,0
2025-04-24,0,0,0,0,0,0
2025-04-25,0,0,0,0,0,0
2025-04-28,0,0,0,0,0,0
2025-04-29,0,0,0,0,0,0
2025-04-30,0,0,0,0,0,0
2025-05-01,0,19,0,0,0,0
2025-05-02,0,19,0,0,0,0
2025-05-05,0,19,0,0,0,0
2025-05-06,0,19,0,0,0,0
2025-05-07,0,19,0,0,0,0
2025-05-08,0,19,0,0,0,0
2025-05-09,0,19,0,0,0,0
2025-05-12,0,19,0,0,0,0
2025-05-13,0,19,34,0,0,0
2025-05-14,59,19,34,0,23,0
2025-05-15,59,19,34,0,23,0
2025-05-16,59,19,34,0,23,0
2025-05-19,59,19,34,0,23,0
2025-05-20,59,19,34,0,23,0
2025-05-21,59,19,34,0,23,0
2025-05-22,59,19,34,0,23,0
2025-05-23,59,19,34,0,23,0
2025-05-27,59,19,34,41,23,0
2025-05-28,59,19,34,41,23,0
2025-05-29,59,19,34,41,23,0
2025-05-30,59,19,34,41,23,0
2025-06-02,59,19,34,41,23,0
2025-06-03,59,19,34,41,23,0
2025-06-04,59,19,34,41,23,0
2025-06-05,59,19,34,41,0,0
2025-06-06,59,19,34,41,0,0
2025-06-09,59,19,34,41,0,37
2025-06-10,59,19,34,41,0,37
2025-06-11,59,19,34,41,0,37
2025-06-12,59,19,34,41,0,37
2025-06-13,59,19,34,41,0,37
2025-06-16,59,19,34,41,0,37
2025-06-17,59,19,34,41,0,37
2025-06-18,59,19,34,41,0,37
2025-06-20,59,19,34,41,0,37
2025-06-23,59,19,34,41,0,37
2025-06-24,59,19,34,41,0,37
2025-06-25,59,19,34,41,0,37
2025-06-26,59,19,34,41,0,37
2025-06-27,59,19,34,41,0,37
2025-06-30,59,19,34,41,0,37
2025-07-01,59,19,34,41,0,37
2025-07-02,59,19,34,41,0,37
2025-07-03,59,19,34,41,0,37
2025-07-07,59,19,34,41,0,37
2025-07-08,59,19,34,41,0,37
2025-07-09,59,19,34,41,0,37
2025-07-10,59,19,34,41,0,37
2025-07-11,59,19,34,41,0,37
2025-07-14,59,19,34,41,0,37
2025-07-15,59,19,34,41,0,37
2025-07-16,59,19,34,41,0,37
2025-07-17,59,19,34,41,0,37
2025-07-18,59,19,34,41,0,37
2025-07-21,59,19,34,41,0,37
2025-07-22,59,19,34,41,0,37
2025-07-23,59,19,34,41,0,37
2025-07-24,59,19,34,41,0,37
2025-07-25,59,19,34,41,0,37
2025-07-28,59,19,34,41,0,37
2025-07-29,59,19,34,41,0,37
2025-07-30,59,19,34,41,0,37
2025-07-31,59,19,34,41,0,37
2025-08-01,59,19,34,41,0,0
2025-08-04,59,19,34,41,0,0
2025-08-05,59,19,34,41,0,0
2025-08-06,59,19,34,41,0,0
2025-08-07,59,19,34,41,0,0
2025-08-08,59,19,34,41,0,0
2025-08-11,59,19,34,41,0,0
2025-08-12,59,19,34,41,0,0
2025-08-13,59,19,34,41,0,0
2025-08-14,59,19,34,41,0,0
2025-08-15,59,19,34,41,0,0
2025-08-18,59,19,34,41,0,0
2025-08-19,59,19,34,41,0,0
2025-08-20,59,0,34,0,0,0
2025-08-21,59,0,34,0,0,0
2025-08-22,59,0,34,0,0,0
2025-08-25,59,0,34,0,0,0
2025-08-26,59,0,34,0,0,0
2025-08-27,59,0,34,0,0,0
2025-08-28,59,0,34,0,0,0
2025-08-29,59,0,34,0,0,0
2025-09-02,0,0,34,0,0,0
2025-09-03,0,0,34,0,0,0
2025-09-04,0,0,34,0,0,0
2025-09-05,0,0,34,0,0,0
2025-09-08,0,0,34,0,0,0
2025-09-09,0,0,34,36,0,44
2025-09-10,0,0,34,36,0,44
2025-09-11,0,0,34,36,23,44
2025-09-12,0,0,34,36,23,44
2025-09-15,0,0,34,36,23,44
2025-09-16,0,0,34,36,23,44
2025-09-17,0,0,34,36,23,44
2025-09-18,0,0,34,36,23,44
2025-09-19,0,0,34,36,23,44
2025-09-22,0,0,34,36,23,0
2025-09-23,0,0,34,36,23,0
2025-09-24,0,0,34,36,23,0
2025-09-25,0,0,34,36,23,0
2025-09-26,0,0,34,36,23,0
2025-09-29,0,0,34,36,23,0
2025-09-30,46,0,34,36,23,0
2025-10-01,46,0,34,36,23,0
2025-10-02,46,0,34,36,23,0
2025-10-03,46,0,34,36,23,0
2025-10-06,46,0,34,36,23,0
2025-10-07,46,0,34,36,23,0
2025-10-08,46,0,34,36,23,0
2025-10-09,46,0,34,36,23,0
2025-10-10,46,0,0,36,23,0
2025-10-13,46,0,0,36,23,0
2025-10-14,46,0,0,36,23,0
2025-10-15,46,0,0,36,23,0
2025-10-16,46,0,0,36,23,0
2025-10-17,46,0,0,36,23,0
2025-10-20,46,0,0,36,23,0
2025-10-21,46,0,0,36,23,0
2025-10-22,46,0,0,36,23,0
2025-10-23,46,0,0,36,23,0
2025-10-24,46,0,0,36,23,0
2025-10-27,46,0,0,36,23,0
2025-10-28,46,24,0,36,23,0
2025-10-29,46,24,22,36,23,0
2025-10-30,46,24,22,36,23,0
2025-10-31,46,24,22,36,23,35
2025-11-03,46,24,22,36,23,35
2025-11-04,46,24,22,36,23,35
2025-11-05,46,0,22,36,23,35
2025-11-06,46,0,22,36,23,35
2025-11-07,46,0,22,36,23,35
2025-11-10,46,0,22,36,23,35
2025-11-11,46,0,22,36,23,35
2025-11-12,46,0,22,36,23,35
2025-11-13,46,0,0,0,0,35
2025-11-14,46,0,0,0,0,35
2025-11-17,46,0,0,0,0,0
2025-11-18,0,0,0,0,0,0
2025-11-19,0,0,0,0,0,0
2025-11-20,0,0,0,0,0,0
2025-11-21,0,0,0,0,0,0
2025-11-24,0,0,0,0,0,0
2025-11-25,0,0,0,0,0,0
2025-11-26,0,0,21,0,0,0
2025-11-28,0,0,21,0,0,0
2025-12-01,0,0,21,0,0,0
2025-12-02,0,0,21,0,0,0
2025-12-03,0,0,21,0,0,0
2025-12-04,0,0,21,0,0,0
2025-12-05,0,0,21,0,0,0
2025-12-08,0,0,21,0,0,0
2025-12-09,0,0,21,0,0,0
2025-12-10,0,0,21,0,0,0
2025-12-11,0,0,21,0,0,0
2025-12-12,0,0,0,0,0,0
2025-12-15,0,0,0,0,17,0
2025-12-16,0,0,0,0,17,0
2025-12-17,0,0,0,0,17,0
2025-12-18,0,0,0,0,17,0
2025-12-19,0,0,0,0,17,0
2025-12-22,0,0,0,0,17,0
2025-12-23,0,0,0,0,17,0
2025-12-24,0,0,0,0,17,0
2025-12-26,0,0,0,0,17,0
2025-12-29,0,0,0,0,17,0
2025-12-30,0,0,0,0,17,0
2025-12-31,0,0,0,0,17,0
2026-01-02,0,0,0,26,0,0
2026-01-05,0,0,0,26,0,0
2026-01-06,0,0,0,26,0,0
2026-01-07,0,0,0,26,0,0
2026-01-08,0,0,0,26,0,0
2026-01-09,0,0,0,26,0,0
2026-01-12,0,0,0,26,0,0
2026-01-13,0,0,0,26,0,0
2026-01-14,0,0,0,26,0,0
2026-01-15,0,0,0,26,0,0
2026-01-16,0,0,0,26,0,0
2026-01-20,0,0,0,26,0,0
2026-01-21,0,0,0,26,0,0
2026-01-22,0,0,0,26,0,0
2026-01-23,0,0,0,26,0,0
2026-01-26,0,0,0,26,0,0
2026-01-27,0,0,0,26,0,0
2026-01-28,0,0,0,26,0,0
2026-01-29,0,0,0,26,0,0
2026-01-30,0,0,0,26,0,0
2026-02-02,0,0,0,26,0,0
2026-02-03,0,0,0,26,0,0
2026-02-04,0,0,0,26,0,0
2026-02-05,0,0,0,26,0,0
2026-02-06,0,0,0,26,0,0
2026-02-09,0,0,0,26,0,0
2026-02-10,0,0,0,26,0,0
2026-02-11,0,0,0,26,0,0
2026-02-12,0,0,0,26,0,0
2026-02-13,0,0,0,26,0,0
2026-02-17,0,0,0,26,0,0
2026-02-18,0,0,0,26,0,0
2026-02-19,0,0,0,26,0,0
2026-02-20,0,0,0,26,0,0
2026-02-23,0,0,0,26,0,0
2026-02-24,0,0,0,26,0,0
2026-02-25,43,0,0,26,0,0
2026-02-26,0,0,0,26,0,0
2026-02-27,0,0,0,26,0,0
2026-03-02,0,0,0,26,0,0
2026-03-03,0,0,0,26,0,0
2026-03-04,0,0,0,26,0,0
2026-03-05,0,0,0,26,0,0
2026-03-06,0,0,0,0,0,0
2026-03-09,0,0,0,0,0,0
2026-03-10,0,0,0,0,0,0
2026-03-11,0,0,0,0,0,0
2026-03-12,0,0,0,0,0,0
2026-03-13,0,0,0,0,0,0
2026-03-16,0,0,0,0,0,0
2026-03-17,0,0,0,0,0,0
2026-03-18,0,0,0,0,0,0
2026-03-19,0,0,0,0,0,0
2026-03-20,0,0,0,0,0,0
2026-03-23,0,0,0,0,0,0
2026-03-24,0,0,0,0,0,0
2026-03-25,0,0,0,0,0,0
2026-03-26,0,0,0,0,0,0
2026-03-27,0,0,0,0,0,0
2026-03-30,0,0,0,0,0,0
2026-03-31,0,0,0,0,0,0
2026-04-01,0,0,0,0,0,0
2026-04-02,0,0,0,0,0,0
2026-04-06,0,0,0,0,0,0
2026-04-07,0,0,0,0,0,0
2026-04-08,0,0,0,0,0,0
2026-04-09,0,0,23,0,0,0
2026-04-10,0,0,23,0,0,0
2026-04-13,0,0,23,0,0,0
2026-04-14,0,0,23,0,0,33
2026-04-15,41,0,23,0,0,33
2026-04-16,41,0,23,0,0,33
2026-04-17,41,0,23,0,0,33
2026-04-20,41,0,23,0,0,33
2026-04-21,41,0,23,0,0,33
2026-04-22,41,0,23,0,0,33
2026-04-23,41,0,23,0,0,33
2026-04-24,41,0,23,20,0,33
2026-04-27,41,0,23,20,0,33
2026-04-28,41,0,23,20,0,33
2026-04-29,41,0,23,20,0,33
2026-04-30,41,0,23,20,0,33
2026-05-01,0,0,23,20,0,33
2026-05-04,0,0,23,20,0,33
2026-05-05,0,0,23,20,0,33
2026-05-06,0,0,23,20,0,33
2026-05-07,0,0,23,20,0,33
2026-05-08,0,0,23,20,19,33
2026-05-11,38,0,23,20,19,33
2026-05-12,38,0,23,20,19,33
2026-05-13,38,0,23,20,19,33
2026-05-14,38,0,23,20,19,33
2026-05-15,38,0,23,20,19,33
2026-05-18,38,0,23,20,19,33
2026-05-19,38,0,23,20,19,33
2026-05-20,38,0,23,20,19,33
2026-05-21,38,0,23,20,19,33
2026-05-22,38,0,23,20,19,33
